Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
CENTRAL,KIAMBU,GATUNDU NORTH,4U SOAP,18,0.009950249,0.001849426,,0.014851485,
CENTRAL,KIAMBU,GITHUNGURI,4U SOAP,96,0.074626866,0.009863605,,0.079207921,
CENTRAL,KIAMBU,JUJA,4U SOAP,114.5,0.089966833,0.011764404,,0.094471947,
CENTRAL,KIAMBU,KABETE,4U SOAP,126,0.099502488,0.012945981,,0.103960396,
CENTRAL,KIAMBU,KIAMBU,4U SOAP,66,0.049751244,0.006781228,,0.054455446,
CENTRAL,KIAMBU,LARI,4U SOAP,18,0.009950249,0.001849426,,0.014851485,
CENTRAL,KIAMBU,LIMURU,4U SOAP,42,0.029850746,0.004315327,,0.034653465,
CENTRAL,KIAMBU,RUIRU,4U SOAP,336,0.273631841,0.034522617,,0.277227723,
CENTRAL,KIAMBU,THIKA TOWN,4U SOAP,102,0.07960199,0.01048008,,0.084158416,
CENTRAL,KIRINYAGA,GACHOKA,4U SOAP,150,0.119402985,0.015411883,,0.123762376,
CENTRAL,KIRINYAGA,GICHUGU,4U SOAP,552,0.452736318,0.056715728,,0.455445545,
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,4U SOAP,6,0,0.000616475,,0.004950495,
CENTRAL,KIRINYAGA,MWEA,4U SOAP,1092,0.900497512,0.112198505,,0.900990099,
CENTRAL,KIRINYAGA,NDIA,4U SOAP,726,0.597014925,0.074593512,,0.599009901,
CENTRAL,MURANG'A,KANDARA,4U SOAP,864,0.711442786,0.088772444,,0.712871287,
CENTRAL,MURANG'A,KANGEMA,4U SOAP,594,0.487562189,0.061031055,,0.49009901,
CENTRAL,MURANG'A,KIGUMO,4U SOAP,576.25,0.472844113,0.059207316,,0.475453795,
CENTRAL,MURANG'A,KIHARU,4U SOAP,1212,1,0.124528011,,1,
CENTRAL,MURANG'A,MARAGWA,4U SOAP,408,0.333333333,0.041920321,,0.336633663,
CENTRAL,MURANG'A,MATHIOYA,4U SOAP,282,0.228855721,0.028974339,,0.232673267,
CENTRAL,NYERI,KIENI,4U SOAP,480,0.393034826,0.049318024,,0.396039604,
CENTRAL,NYERI,MATHIRA,4U SOAP,252,0.2039801,0.025891963,,0.207920792,
CENTRAL,NYERI,MUKURWENI,4U SOAP,150,0.119402985,0.015411883,,0.123762376,
CENTRAL,NYERI,NYERI TOWN,4U SOAP,768,0.631840796,0.078908839,,0.633663366,
CENTRAL,NYERI,OTHAYA,4U SOAP,588,0.482587065,0.06041458,,0.485148515,
CENTRAL,NYERI,TETU,4U SOAP,114,0.089552239,0.011713031,,0.094059406,
CENTRAL,KIAMBU,DAGORETTI,AFRISENSE,16.8,0.337479403,0.036662611,63.6623003,0.35029191,22.30038876
CENTRAL,KIAMBU,GATUNDU NORTH,AFRISENSE,9.15,0.174825918,0.019968029,63.6623003,0.190783987,12.14574745
CENTRAL,KIAMBU,GATUNDU SOUTH,AFRISENSE,2.28,0.028756711,0.00497564,63.6623003,0.047539616,3.026481332
CENTRAL,KIAMBU,GITHUNGURI,AFRISENSE,5.175,0.090309892,0.011293394,63.6623003,0.107902419,6.869316181
CENTRAL,KIAMBU,JUJA,AFRISENSE,34.8825,0.721947589,0.07612402,63.6623003,0.727324854,46.30317327
CENTRAL,KIAMBU,KABETE,AFRISENSE,4.28,0.071280498,0.009340237,63.6623003,0.089241034,5.681289518
CENTRAL,KIAMBU,KIAMBAA,AFRISENSE,11.0325,0.214851433,0.024076206,63.6623003,0.230035446,14.64458566
CENTRAL,KIAMBU,KIAMBU,AFRISENSE,6.5275,0.119066603,0.014244952,63.6623003,0.136103003,8.664630217
CENTRAL,KIAMBU,KIKUYU,AFRISENSE,10.475,0.202997927,0.022859575,63.6623003,0.218411176,13.90455787
CENTRAL,KIAMBU,LARI,AFRISENSE,1.0525,0.002657737,0.002296869,63.6623003,0.021945371,1.397092808
CENTRAL,KIAMBU,LIMURU,AFRISENSE,19.6325,0.397703716,0.042843971,63.6623003,0.409351543,26.06026086
CENTRAL,KIAMBU,RUIRU,AFRISENSE,8.29,0.15654069,0.018091253,63.6623003,0.172852377,11.00417993
CENTRAL,KIAMBU,THIKA TOWN,AFRISENSE,37.2025,0.771275182,0.081186952,63.6623003,0.775698499,49.38275077
CENTRAL,KIAMBU,WESTLANDS,AFRISENSE,0.9275,0,0.002024082,63.6623003,0.019339033,1.231167296
CENTRAL,KIRINYAGA,GICHUGU,AFRISENSE,1,0.001541487,0.002182298,63.6623003,0.020850709,1.327404093
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,AFRISENSE,3.645,0.057779195,0.007954477,63.6623003,0.076000834,4.838387919
CENTRAL,KIRINYAGA,MWEA,AFRISENSE,9.79,0.18843353,0.0213647,63.6623003,0.20412844,12.99528607
CENTRAL,KIRINYAGA,NDIA,AFRISENSE,5.7625,0.102801254,0.012575494,63.6623003,0.12015221,7.649166086
CENTRAL,MURANG'A,GATANGA,AFRISENSE,7.5775,0.141391591,0.016536365,63.6623003,0.157996247,10.05840451
CENTRAL,MURANG'A,KANDARA,AFRISENSE,6.435,0.117099878,0.014043089,63.6623003,0.134174312,8.541845338
CENTRAL,MURANG'A,KANGEMA,AFRISENSE,5.125,0.089246797,0.011184279,63.6623003,0.106859883,6.802945977
CENTRAL,MURANG'A,KIGUMO,AFRISENSE,4.95,0.085525966,0.010802377,63.6623003,0.103211009,6.57065026
CENTRAL,MURANG'A,KIHARU,AFRISENSE,47.96,1,0.104663026,63.6623003,1,63.6623003
CENTRAL,MURANG'A,MARAGWA,AFRISENSE,31.635,0.652899591,0.069037006,63.6623003,0.659612177,41.99242848
CENTRAL,MURANG'A,MATHIOYA,AFRISENSE,7.32,0.135916653,0.015974423,63.6623003,0.152627189,9.716597961
CENTRAL,NYANDARUA,KINANGOP,AFRISENSE,7.765,0.145378196,0.016945546,63.6623003,0.161905755,10.30729278
CENTRAL,NYANDARUA,KIPIPIRI,AFRISENSE,7.475,0.139212247,0.01631268,63.6623003,0.155859049,9.922345595
CENTRAL,NYANDARUA,NDARAGWA,AFRISENSE,8.3275,0.157338011,0.018173089,63.6623003,0.173634279,11.05395758
CENTRAL,NYANDARUA,OL JOROK,AFRISENSE,28.7425,0.591399564,0.062724709,63.6623003,0.599301501,38.15291214
CENTRAL,NYANDARUA,OL KALOU,AFRISENSE,4.2375,0.070376867,0.009247489,63.6623003,0.088354879,5.624874844
CENTRAL,NYERI,KIENI,AFRISENSE,12.9425,0.255461649,0.028244396,63.6623003,0.2698603,17.17992747
CENTRAL,NYERI,MATHIRA,AFRISENSE,17.505,0.352469037,0.038201132,63.6623003,0.36499166,23.23620865
CENTRAL,NYERI,MUKURWENI,AFRISENSE,18.485,0.373305693,0.040339784,63.6623003,0.385425354,24.53706466
CENTRAL,NYERI,NYERI TOWN,AFRISENSE,31.3425,0.646680487,0.068398684,63.6623003,0.653513344,41.60416278
CENTRAL,NYERI,OTHAYA,AFRISENSE,19.53,0.395524371,0.042620286,63.6623003,0.407214345,25.92420194
CENTRAL,NYERI,TETU,AFRISENSE,2.9725,0.043480572,0.006486882,63.6623003,0.061978732,3.945708666
CENTRAL,KIAMBU,DAGORETTI,BELLEZA (PWANI OIL PRODUCTS),1.394458333,0,0.000245575,,0.002811245,
CENTRAL,KIAMBU,GATUNDU NORTH,BELLEZA (PWANI OIL PRODUCTS),137.1549375,0.274466371,0.024154081,,0.276506024,
CENTRAL,KIAMBU,GATUNDU SOUTH,BELLEZA (PWANI OIL PRODUCTS),27.49075,0.05275876,0.004841341,,0.055421687,
CENTRAL,KIAMBU,GITHUNGURI,BELLEZA (PWANI OIL PRODUCTS),48.1088125,0.094442207,0.008472346,,0.096987952,
CENTRAL,KIAMBU,JUJA,BELLEZA (PWANI OIL PRODUCTS),268.0348125,0.539065646,0.047203073,,0.540361446,
CENTRAL,KIAMBU,KABETE,BELLEZA (PWANI OIL PRODUCTS),30.37927083,0.05859847,0.005350032,,0.06124498,
CENTRAL,KIAMBU,KIAMBAA,BELLEZA (PWANI OIL PRODUCTS),65.93795833,0.130487314,0.011612202,,0.132931727,
CENTRAL,KIAMBU,KIAMBU,BELLEZA (PWANI OIL PRODUCTS),99.40495833,0.198147402,0.017506008,,0.200401606,
CENTRAL,KIAMBU,KIKUYU,BELLEZA (PWANI OIL PRODUCTS),51.0969375,0.100483286,0.008998579,,0.103012048,
CENTRAL,KIAMBU,LARI,BELLEZA (PWANI OIL PRODUCTS),7.271104167,0.011880789,0.0012805,,0.014658635,
CENTRAL,KIAMBU,LIMURU,BELLEZA (PWANI OIL PRODUCTS),57.372,0.113169553,0.010103668,,0.115662651,
CENTRAL,KIAMBU,RUIRU,BELLEZA (PWANI OIL PRODUCTS),55.08110417,0.108538059,0.009700223,,0.111044177,
CENTRAL,KIAMBU,THIKA TOWN,BELLEZA (PWANI OIL PRODUCTS),255.6838958,0.514095852,0.045027978,,0.515461847,
CENTRAL,KIAMBU,WESTLANDS,BELLEZA (PWANI OIL PRODUCTS),2.490104167,0.002215062,0.000438527,,0.00502008,
CENTRAL,KIRINYAGA,GACHOKA,BELLEZA (PWANI OIL PRODUCTS),36.05670833,0.07007652,0.006349875,,0.072690763,
CENTRAL,KIRINYAGA,GICHUGU,BELLEZA (PWANI OIL PRODUCTS),185.26375,0.371727749,0.032626427,,0.373493976,
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,BELLEZA (PWANI OIL PRODUCTS),154.18725,0.308900524,0.027153607,,0.310843373,
CENTRAL,KIRINYAGA,MWEA,BELLEZA (PWANI OIL PRODUCTS),312.557875,0.629077729,0.05504394,,0.630120482,
CENTRAL,KIRINYAGA,NDIA,BELLEZA (PWANI OIL PRODUCTS),333.6739583,0.671768023,0.058762652,,0.672690763,
CENTRAL,MURANG'A,GATANGA,BELLEZA (PWANI OIL PRODUCTS),88.1496875,0.17539267,0.015523865,,0.177710843,
CENTRAL,MURANG'A,KANDARA,BELLEZA (PWANI OIL PRODUCTS),134.9636458,0.270036246,0.023768177,,0.272088353,
CENTRAL,MURANG'A,KANGEMA,BELLEZA (PWANI OIL PRODUCTS),182.4748333,0.366089408,0.032135277,,0.367871486,
CENTRAL,MURANG'A,KIGUMO,BELLEZA (PWANI OIL PRODUCTS),119.9234167,0.23962948,0.021119472,,0.241767068,
CENTRAL,MURANG'A,KIHARU,BELLEZA (PWANI OIL PRODUCTS),398.4166667,0.802658075,0.07016436,,0.803212851,
CENTRAL,MURANG'A,MARAGWA,BELLEZA (PWANI OIL PRODUCTS),224.2089792,0.450463149,0.039484994,,0.452008032,
CENTRAL,MURANG'A,MATHIOYA,BELLEZA (PWANI OIL PRODUCTS),222.1172917,0.446234394,0.039116631,,0.447791165,
CENTRAL,NYANDARUA,KINANGOP,BELLEZA (PWANI OIL PRODUCTS),139.0474167,0.278292388,0.024487362,,0.280321285,
CENTRAL,NYANDARUA,KIPIPIRI,BELLEZA (PWANI OIL PRODUCTS),135.8600833,0.27184857,0.023926047,,0.273895582,
CENTRAL,NYANDARUA,NDARAGWA,BELLEZA (PWANI OIL PRODUCTS),66.336375,0.131292791,0.011682366,,0.13373494,
CENTRAL,NYANDARUA,OL JOROK,BELLEZA (PWANI OIL PRODUCTS),98.11010417,0.195529601,0.017277974,,0.197791165,
CENTRAL,NYANDARUA,OL KALOU,BELLEZA (PWANI OIL PRODUCTS),70.2209375,0.139146194,0.012366468,,0.141566265,
CENTRAL,NYERI,KIENI,BELLEZA (PWANI OIL PRODUCTS),387.7590208,0.781111559,0.068287463,,0.781726908,
CENTRAL,NYERI,MATHIOYA,BELLEZA (PWANI OIL PRODUCTS),1.593666667,0.000402739,0.000280657,,0.003212851,
CENTRAL,NYERI,MATHIRA,BELLEZA (PWANI OIL PRODUCTS),496.02875,1,0.087354628,,1,
CENTRAL,NYERI,MUKURWENI,BELLEZA (PWANI OIL PRODUCTS),126.5968958,0.253121224,0.022294725,,0.255220884,
CENTRAL,NYERI,NDIA,BELLEZA (PWANI OIL PRODUCTS),2.589708333,0.002416432,0.000456068,,0.005220884,
CENTRAL,NYERI,NYERI TOWN,BELLEZA (PWANI OIL PRODUCTS),437.6607083,0.881997584,0.077075549,,0.882329317,
CENTRAL,NYERI,OTHAYA,BELLEZA (PWANI OIL PRODUCTS),148.9082292,0.29822795,0.02622393,,0.300200803,
CENTRAL,NYERI,TETU,BELLEZA (PWANI OIL PRODUCTS),68.726875,0.136125654,0.012103352,,0.138554217,
CENTRAL,KIAMBU,DAGORETTI,DETREX,16.08,0.004947155,0.000611961,66.28906039,0.005098599,0.337981324
CENTRAL,KIAMBU,GATUNDU NORTH,DETREX,336.6781389,0.106616938,0.012813044,66.28906039,0.106752908,7.076549948
CENTRAL,KIAMBU,GATUNDU SOUTH,DETREX,155.44,0.049141737,0.005915619,66.28906039,0.049286455,3.267152799
CENTRAL,KIAMBU,GITHUNGURI,DETREX,716.7713611,0.227154117,0.027278347,66.28906039,0.227271742,15.0656302
CENTRAL,KIAMBU,JUJA,DETREX,1190.5785,0.377410351,0.045310143,66.28906039,0.377505107,25.02445882
CENTRAL,KIAMBU,KABETE,DETREX,434.312,0.137579106,0.01652872,66.28906039,0.137710363,9.128690598
CENTRAL,KIAMBU,KIAMBAA,DETREX,2131.370722,0.675759372,0.081114108,66.28906039,0.67580872,44.79872505
CENTRAL,KIAMBU,KIAMBU,DETREX,2084.818333,0.660996431,0.079342452,66.28906039,0.661048026,43.82025254
CENTRAL,KIAMBU,KIKUYU,DETREX,298.72,0.094579451,0.011368462,66.28906039,0.094717253,6.278717732
CENTRAL,KIAMBU,LARI,DETREX,86.6335,0.027321455,0.003297033,66.28906039,0.027469494,1.82092693
CENTRAL,KIAMBU,LIMURU,DETREX,600.06,0.190141991,0.022836633,66.28906039,0.190265249,12.61250456
CENTRAL,KIAMBU,ROYSAMBU,DETREX,16.667,0.005133307,0.0006343,66.28906039,0.005284723,0.350319324
CENTRAL,KIAMBU,RUIRU,DETREX,375.28525,0.118860229,0.014282324,66.28906039,0.118994336,7.888022743
CENTRAL,KIAMBU,THIKA TOWN,DETREX,2389.330028,0.757564795,0.09093133,66.28906039,0.757601693,50.22070438
CENTRAL,KIAMBU,WESTLANDS,DETREX,78.29844444,0.024678198,0.002979823,66.28906039,0.024826639,1.645734573
CENTRAL,KIRINYAGA,GACHOKA,DETREX,1162.512,0.368509753,0.044242009,66.28906039,0.368605864,24.43453638
CENTRAL,KIRINYAGA,GICHUGU,DETREX,830.8985833,0.263346747,0.031621715,66.28906039,0.263458863,17.46444051
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,DETREX,1316.9285,0.417479133,0.050118677,66.28906039,0.417567791,27.6801765
CENTRAL,KIRINYAGA,MWEA,DETREX,3153.807667,1,0.120025246,66.28906039,1,66.28906039
CENTRAL,KIRINYAGA,NDIA,DETREX,1478.950361,0.468860365,0.056284783,66.28906039,0.468941203,31.08567172
